Date	Ticker	Price
2020-12-16	NASDAQ	12658.2
2020-12-17	DJIA	30303.4
2020-12-17	SP500	3722.5
2020-12-17	NASDAQ	12764.8
2020-12-18	DJIA	30179.1
2020-12-18	SP500	3709.4
2020-12-18	NASDAQ	12755.6
2020-12-21	DJIA	30216.4
2020-12-21	SP500	3694.9
2020-12-21	NASDAQ	12742.5
2020-12-22	DJIA	30015.5
2020-12-22	SP500	3687.3
2020-12-22	NASDAQ	12807.9
2020-12-23	DJIA	30129.8
2020-12-23	SP500	3690.0
2020-12-23	NASDAQ	12771.1
2020-12-24	DJIA	30199.9
2020-12-24	SP500	3703.1
2020-12-24	NASDAQ	12804.7
2020-12-28	DJIA	30404.0
2020-12-28	SP500	3735.4
2020-12-28	NASDAQ	12899.4
2020-12-29	DJIA	30335.7
2020-12-29	SP500	3727.0
2020-12-29	NASDAQ	12850.2
2020-12-30	DJIA	30409.6
2020-12-30	SP500	3732.0
2020-12-30	NASDAQ	12870.0
2020-12-31	DJIA	30606.5
2020-12-31	SP500	3756.1
2020-12-31	NASDAQ	12888.3
2021-01-04	DJIA	30223.9
2021-01-04	SP500	3700.6
2021-01-04	NASDAQ	12698.5
2021-01-05	DJIA	30391.6
2021-01-05	SP500	3726.9
2021-01-05	NASDAQ	12819.0
2021-01-06	DJIA	30829.4
2021-01-06	SP500	3748.1
2021-01-06	NASDAQ	12740.8
2021-01-07	DJIA	31041.1
2021-01-07	SP500	3803.8
2021-01-07	NASDAQ	13067.5
2021-01-08	DJIA	31098.0
2021-01-08	SP500	3824.7
2021-01-08	NASDAQ	13202.0
2021-01-11	DJIA	31008.7
2021-01-11	SP500	3799.6
2021-01-11	NASDAQ	13036.4
2021-01-12	DJIA	31068.7
2021-01-12	SP500	3801.2
2021-01-12	NASDAQ	13072.4
2021-01-13	DJIA	31060.5
2021-01-13	SP500	3809.8
2021-01-13	NASDAQ	13129.0
2021-01-14	DJIA	30991.5
2021-01-14	SP500	3795.5
2021-01-14	NASDAQ	13112.6
2021-01-15	DJIA	30814.3
2021-01-15	SP500	3768.2
2021-01-15	NASDAQ	12998.5
2021-01-19	DJIA	30930.5
2021-01-19	SP500	3798.9
2021-01-19	NASDAQ	13197.2
2021-01-20	DJIA	31188.4
2021-01-20	SP500	3851.9
2021-01-20	NASDAQ	13457.2
2021-01-21	DJIA	31176.0
2021-01-21	SP500	3853.1
2021-01-21	NASDAQ	13530.9
2021-01-22	DJIA	30997.0
2021-01-22	SP500	3841.5
2021-01-22	NASDAQ	13543.1
2021-01-25	DJIA	30960.0
2021-01-25	SP500	3855.4
2021-01-25	NASDAQ	13636.0
2021-01-26	DJIA	30937.0
2021-01-26	SP500	3849.6
2021-01-26	NASDAQ	13626.1
2021-01-27	DJIA	30303.2
2021-01-27	SP500	3750.8
2021-01-27	NASDAQ	13270.6
2021-01-28	DJIA	30603.4
2021-01-28	SP500	3787.4
2021-01-28	NASDAQ	13337.2
2021-01-29	DJIA	29982.6
2021-01-29	SP500	3714.2
2021-01-29	NASDAQ	13070.7
2021-02-01	DJIA	30211.9
2021-02-01	SP500	3773.9
2021-02-01	NASDAQ	13403.4
2021-02-02	DJIA	30687.5
2021-02-02	SP500	3826.3
2021-02-02	NASDAQ	13612.8
2021-02-03	DJIA	30723.6
2021-02-03	SP500	3830.2
2021-02-03	NASDAQ	13610.5
2021-02-04	DJIA	31055.9
2021-02-04	SP500	3871.7
2021-02-04	NASDAQ	13777.7
2021-02-05	DJIA	31148.2
2021-02-05	SP500	3886.8
2021-02-05	NASDAQ	13856.3
2021-02-08	DJIA	31385.8
2021-02-08	SP500	3915.6
2021-02-08	NASDAQ	13987.6
2021-02-09	DJIA	31375.8
2021-02-09	SP500	3911.2
2021-02-09	NASDAQ	14007.7
2021-02-10	DJIA	31437.8
2021-02-10	SP500	3909.9
2021-02-10	NASDAQ	13972.5
2021-02-11	DJIA	31430.7
2021-02-11	SP500	3916.4
2021-02-11	NASDAQ	14025.8
2021-02-12	DJIA	31458.4
2021-02-12	SP500	3934.8
2021-02-12	NASDAQ	14095.5
2021-02-16	DJIA	31522.8
2021-02-16	SP500	3932.6
2021-02-16	NASDAQ	14047.5
2021-02-17	DJIA	31613.0
2021-02-17	SP500	3931.3
2021-02-17	NASDAQ	13965.5
2021-02-18	DJIA	31493.3
2021-02-18	SP500	3914.0
2021-02-18	NASDAQ	13865.4
2021-02-19	DJIA	31494.3
2021-02-19	SP500	3906.7
2021-02-19	NASDAQ	13874.5
2021-02-22	DJIA	31521.7
2021-02-22	SP500	3876.5
2021-02-22	NASDAQ	13533.0
2021-02-23	DJIA	31537.3
2021-02-23	SP500	3881.4
2021-02-23	NASDAQ	13465.2
2021-02-24	DJIA	31961.9
2021-02-24	SP500	3925.4
2021-02-24	NASDAQ	13598.0
2021-02-25	DJIA	31402.0
2021-02-25	SP500	3829.3
2021-02-25	NASDAQ	13119.4
2021-02-26	DJIA	30932.4
2021-02-26	SP500	3811.1
2021-02-26	NASDAQ	13192.3
2021-03-01	DJIA	31535.5
2021-03-01	SP500	3901.8
2021-03-01	NASDAQ	13588.8
2021-03-02	DJIA	31391.5
2021-03-02	SP500	3870.3
2021-03-02	NASDAQ	13358.8
2021-03-03	DJIA	31270.1
2021-03-03	SP500	3819.7
2021-03-03	NASDAQ	12997.8
2021-03-04	DJIA	30924.1
2021-03-04	SP500	3768.5
2021-03-04	NASDAQ	12723.5
2021-03-05	DJIA	31496.3
2021-03-05	SP500	3841.9
2021-03-05	NASDAQ	12920.2
2021-03-08	DJIA	31802.4
2021-03-08	SP500	3821.4
2021-03-08	NASDAQ	12609.2
2021-03-09	DJIA	31832.7
2021-03-09	SP500	3875.4
2021-03-09	NASDAQ	13073.8
2021-03-10	DJIA	32297.0
2021-03-10	SP500	3898.8
2021-03-10	NASDAQ	13068.8
2021-03-11	DJIA	32485.6
2021-03-11	SP500	3939.3
2021-03-11	NASDAQ	13398.7
2021-03-12	DJIA	32778.6
2021-03-12	SP500	3943.3
2021-03-12	NASDAQ	13319.9
2021-03-15	DJIA	32953.5
2021-03-15	SP500	3968.9
2021-03-15	NASDAQ	13459.7
2021-03-16	DJIA	32825.9
2021-03-16	SP500	3962.7
2021-03-16	NASDAQ	13471.6
2021-03-17	DJIA	33015.4
2021-03-17	SP500	3974.1
2021-03-17	NASDAQ	13525.2
2021-03-18	DJIA	32862.3
2021-03-18	SP500	3915.5
2021-03-18	NASDAQ	13116.2
2021-03-19	DJIA	32628.0
2021-03-19	SP500	3913.1
2021-03-19	NASDAQ	13215.2
2021-03-22	DJIA	32731.2
2021-03-22	SP500	3940.6
2021-03-22	NASDAQ	13377.5
2021-03-23	DJIA	32423.2
2021-03-23	SP500	3910.5
2021-03-23	NASDAQ	13227.7
2021-03-24	DJIA	32420.1
2021-03-24	SP500	3889.1
2021-03-24	NASDAQ	12961.9
2021-03-25	DJIA	32619.5
2021-03-25	SP500	3909.5
2021-03-25	NASDAQ	12977.7
2021-03-26	DJIA	33072.9
2021-03-26	SP500	3974.5
2021-03-26	NASDAQ	13138.7
2021-03-29	DJIA	33171.4
2021-03-29	SP500	3971.1
2021-03-29	NASDAQ	13059.7
2021-03-30	DJIA	33067.0
2021-03-30	SP500	3958.6
2021-03-30	NASDAQ	13045.4
2021-03-31	DJIA	32981.6
2021-03-31	SP500	3972.9
2021-03-31	NASDAQ	13246.9
2021-04-01	DJIA	33153.2
2021-04-01	SP500	4019.9
2021-04-01	NASDAQ	13480.1
2021-04-05	DJIA	33527.2
2021-04-05	SP500	4077.9
2021-04-05	NASDAQ	13705.6
2021-04-06	DJIA	33430.2
2021-04-06	SP500	4073.9
2021-04-06	NASDAQ	13698.4
2021-04-07	DJIA	33446.3
2021-04-07	SP500	4079.9
2021-04-07	NASDAQ	13688.8
2021-04-08	DJIA	33503.6
2021-04-08	SP500	4097.2
2021-04-08	NASDAQ	13829.3
2021-04-09	DJIA	33800.6
2021-04-09	SP500	4128.8
2021-04-09	NASDAQ	13900.2
2021-04-12	DJIA	33745.4
2021-04-12	SP500	4128.0
2021-04-12	NASDAQ	13850.0
2021-04-13	DJIA	33677.3
2021-04-13	SP500	4141.6
2021-04-13	NASDAQ	13996.1
2021-04-14	DJIA	33730.9
2021-04-14	SP500	4124.7
2021-04-14	NASDAQ	13857.8
2021-04-15	DJIA	34036.0
2021-04-15	SP500	4170.4
2021-04-15	NASDAQ	14038.8
2021-04-16	DJIA	34200.7
2021-04-16	SP500	4185.5
2021-04-16	NASDAQ	14052.3
2021-04-19	DJIA	34077.6
2021-04-19	SP500	4163.3
2021-04-19	NASDAQ	13914.8
2021-04-20	DJIA	33821.3
2021-04-20	SP500	4134.9
2021-04-20	NASDAQ	13786.3
2021-04-21	DJIA	34137.3
2021-04-21	SP500	4173.4
2021-04-21	NASDAQ	13950.2
2021-04-22	DJIA	33815.9
2021-04-22	SP500	4135.0
2021-04-22	NASDAQ	13818.4
2021-04-23	DJIA	34043.5
2021-04-23	SP500	4180.2
2021-04-23	NASDAQ	14016.8
2021-04-26	DJIA	33981.6
2021-04-26	SP500	4187.6
2021-04-26	NASDAQ	14138.8
2021-04-27	DJIA	33984.9
2021-04-27	SP500	4186.7
2021-04-27	NASDAQ	14090.2
2021-04-28	DJIA	33820.4
2021-04-28	SP500	4183.2
2021-04-28	NASDAQ	14051.0
2021-04-29	DJIA	34060.4
2021-04-29	SP500	4211.5
2021-04-29	NASDAQ	14082.5
2021-04-30	DJIA	33874.9
2021-04-30	SP500	4181.2
2021-04-30	NASDAQ	13962.7
2021-05-03	DJIA	34113.2
2021-05-03	SP500	4192.7
2021-05-03	NASDAQ	13895.1
2021-05-04	DJIA	34133.0
2021-05-04	SP500	4164.7
2021-05-04	NASDAQ	13633.5
2021-05-05	DJIA	34230.3
2021-05-05	SP500	4167.6
2021-05-05	NASDAQ	13582.4
2021-05-06	DJIA	34548.5
2021-05-06	SP500	4201.6
2021-05-06	NASDAQ	13632.8
2021-05-07	DJIA	34777.8
2021-05-07	SP500	4232.6
2021-05-07	NASDAQ	13752.2
2021-05-10	DJIA	34742.8
2021-05-10	SP500	4188.4
2021-05-10	NASDAQ	13401.9
2021-05-11	DJIA	34269.2
2021-05-11	SP500	4152.1
2021-05-11	NASDAQ	13389.4
2021-05-12	DJIA	33587.7
2021-05-12	SP500	4063.0
2021-05-12	NASDAQ	13031.7
2021-05-13	DJIA	34021.4
2021-05-13	SP500	4112.5
2021-05-13	NASDAQ	13125.0
2021-05-14	DJIA	34382.1
2021-05-14	SP500	4173.9
2021-05-14	NASDAQ	13430.0
2021-05-17	DJIA	34327.8
2021-05-17	SP500	4163.3
2021-05-17	NASDAQ	13379.0
2021-05-18	DJIA	34060.7
2021-05-18	SP500	4127.8
2021-05-18	NASDAQ	13303.6
2021-05-19	DJIA	33896.0
2021-05-19	SP500	4115.7
2021-05-19	NASDAQ	13299.7
2021-05-20	DJIA	34084.1
2021-05-20	SP500	4159.1
2021-05-20	NASDAQ	13535.7
2021-05-21	DJIA	34207.8
2021-05-21	SP500	4155.9
2021-05-21	NASDAQ	13471.0
2021-05-24	DJIA	34394.0
2021-05-24	SP500	4197.0
2021-05-24	NASDAQ	13661.2
2021-05-25	DJIA	34312.5
2021-05-25	SP500	4188.1
2021-05-25	NASDAQ	13657.2
2021-05-26	DJIA	34323.1
2021-05-26	SP500	4196.0
2021-05-26	NASDAQ	13738.0
2021-05-27	DJIA	34464.6
2021-05-27	SP500	4200.9
2021-05-27	NASDAQ	13736.3
2021-05-28	DJIA	34529.4
2021-05-28	SP500	4204.1
2021-05-28	NASDAQ	13748.7
2021-06-01	DJIA	34575.3
2021-06-01	SP500	4202.0
2021-06-01	NASDAQ	13736.5
2021-06-02	DJIA	34600.4
2021-06-02	SP500	4208.1
2021-06-02	NASDAQ	13756.3
2021-06-03	DJIA	34577.0
2021-06-03	SP500	4192.9
2021-06-03	NASDAQ	13614.5
2021-06-04	DJIA	34756.4
2021-06-04	SP500	4229.9
2021-06-04	NASDAQ	13814.5
2021-06-07	DJIA	34630.2
2021-06-07	SP500	4226.5
2021-06-07	NASDAQ	13881.7
2021-06-08	DJIA	34599.8
2021-06-08	SP500	4227.3
2021-06-08	NASDAQ	13924.9
2021-06-09	DJIA	34447.1
2021-06-09	SP500	4219.5
2021-06-09	NASDAQ	13911.8
2021-06-10	DJIA	34466.2
2021-06-10	SP500	4239.2
2021-06-10	NASDAQ	14020.3
2021-06-11	DJIA	34479.6
2021-06-11	SP500	4247.4
2021-06-11	NASDAQ	14069.4
2021-06-14	DJIA	34393.8
2021-06-14	SP500	4255.1
2021-06-14	NASDAQ	14174.1
2021-06-15	DJIA	34299.3
2021-06-15	SP500	4246.6
2021-06-15	NASDAQ	14072.9
2021-06-16	DJIA	34033.7
2021-06-16	SP500	4223.7
2021-06-16	NASDAQ	14039.7
2021-06-17	DJIA	33823.4
2021-06-17	SP500	4221.9
2021-06-17	NASDAQ	14161.3
2021-06-18	DJIA	33290.1
2021-06-18	SP500	4166.5
2021-06-18	NASDAQ	14030.4
2021-06-21	DJIA	33877.0
2021-06-21	SP500	4224.8
2021-06-21	NASDAQ	14141.5
2021-06-22	DJIA	33945.6
2021-06-22	SP500	4246.4
2021-06-22	NASDAQ	14253.3
2021-06-23	DJIA	33874.2
2021-06-23	SP500	4241.8
2021-06-23	NASDAQ	14271.7
2021-06-24	DJIA	34196.8
2021-06-24	SP500	4266.5
2021-06-24	NASDAQ	14369.7
2021-06-25	DJIA	34433.8
2021-06-25	SP500	4280.7
2021-06-25	NASDAQ	14360.4
2021-06-28	DJIA	34283.3
2021-06-28	SP500	4290.6
2021-06-28	NASDAQ	14500.5
2021-06-29	DJIA	34292.3
2021-06-29	SP500	4291.8
2021-06-29	NASDAQ	14528.3
2021-06-30	DJIA	34502.5
2021-06-30	SP500	4297.5
2021-06-30	NASDAQ	14504.0
2021-07-01	DJIA	34633.5
2021-07-01	SP500	4319.9
2021-07-01	NASDAQ	14522.4
2021-07-02	DJIA	34786.4
2021-07-02	SP500	4352.3
2021-07-02	NASDAQ	14639.3
2021-07-06	DJIA	34577.4
2021-07-06	SP500	4343.5
2021-07-06	NASDAQ	14663.6
2021-07-07	DJIA	34681.8
2021-07-07	SP500	4358.1
2021-07-07	NASDAQ	14665.1
2021-07-08	DJIA	34421.9
2021-07-08	SP500	4320.8
2021-07-08	NASDAQ	14559.8
2021-07-09	DJIA	34870.2
2021-07-09	SP500	4369.5
2021-07-09	NASDAQ	14701.9
2021-07-12	DJIA	34996.2
2021-07-12	SP500	4384.6
2021-07-12	NASDAQ	14733.2
2021-07-13	DJIA	34888.8
2021-07-13	SP500	4369.2
2021-07-13	NASDAQ	14677.7
2021-07-14	DJIA	34933.2
2021-07-14	SP500	4374.3
2021-07-14	NASDAQ	14645.0
2021-07-15	DJIA	34987.0
2021-07-15	SP500	4360.0
2021-07-15	NASDAQ	14543.1
2021-07-16	DJIA	34687.9
2021-07-16	SP500	4327.2
2021-07-16	NASDAQ	14427.2
2021-07-19	DJIA	33962.0
2021-07-19	SP500	4258.5
2021-07-19	NASDAQ	14275.0
2021-07-20	DJIA	34512.0
2021-07-20	SP500	4323.1
2021-07-20	NASDAQ	14498.9
2021-07-21	DJIA	34798.0
2021-07-21	SP500	4358.7
2021-07-21	NASDAQ	14632.0
2021-07-22	DJIA	34823.4
2021-07-22	SP500	4367.5
2021-07-22	NASDAQ	14684.6
2021-07-23	DJIA	35061.6
2021-07-23	SP500	4411.8
2021-07-23	NASDAQ	14837.0
2021-07-26	DJIA	35144.3
2021-07-26	SP500	4422.3
2021-07-26	NASDAQ	14840.7
2021-07-27	DJIA	35058.5
2021-07-27	SP500	4401.5
2021-07-27	NASDAQ	14660.6
2021-07-28	DJIA	34930.9
2021-07-28	SP500	4400.6
2021-07-28	NASDAQ	14762.6
2021-07-29	DJIA	35084.5
2021-07-29	SP500	4419.1
2021-07-29	NASDAQ	14778.3
2021-07-30	DJIA	34935.5
2021-07-30	SP500	4395.3
2021-07-30	NASDAQ	14672.7
2021-08-02	DJIA	34838.2
2021-08-02	SP500	4387.2
2021-08-02	NASDAQ	14681.1
2021-08-03	DJIA	35116.4
2021-08-03	SP500	4423.1
2021-08-03	NASDAQ	14761.3
2021-08-04	DJIA	34792.7
2021-08-04	SP500	4402.7
2021-08-04	NASDAQ	14780.5
2021-08-05	DJIA	35064.2
2021-08-05	SP500	4429.1
2021-08-05	NASDAQ	14895.1
2021-08-06	DJIA	35208.5
2021-08-06	SP500	4436.5
2021-08-06	NASDAQ	14835.8
2021-08-09	DJIA	35101.9
2021-08-09	SP500	4432.4
2021-08-09	NASDAQ	14860.2
2021-08-10	DJIA	35264.7
2021-08-10	SP500	4436.8
2021-08-10	NASDAQ	14788.1
2021-08-11	DJIA	35485.0
2021-08-11	SP500	4442.4
2021-08-11	NASDAQ	14765.1
2021-08-12	DJIA	35499.9
2021-08-12	SP500	4460.8
2021-08-12	NASDAQ	14816.3
2021-08-13	DJIA	35515.4
2021-08-13	SP500	4468.0
2021-08-13	NASDAQ	14822.9
2021-08-16	DJIA	35625.4
2021-08-16	SP500	4479.7
2021-08-16	NASDAQ	14793.8
2021-08-17	DJIA	35343.3
2021-08-17	SP500	4448.1
2021-08-17	NASDAQ	14656.2
2021-08-18	DJIA	34960.7
2021-08-18	SP500	4400.3
2021-08-18	NASDAQ	14525.9
2021-08-19	DJIA	34894.1
2021-08-19	SP500	4405.8
2021-08-19	NASDAQ	14541.8
2021-08-20	DJIA	35120.1
2021-08-20	SP500	4441.7
2021-08-20	NASDAQ	14714.7
2021-08-23	DJIA	35335.7
2021-08-23	SP500	4479.5
2021-08-23	NASDAQ	14942.7
2021-08-24	DJIA	35366.3
2021-08-24	SP500	4486.2
2021-08-24	NASDAQ	15019.8
2021-08-25	DJIA	35405.5
2021-08-25	SP500	4496.2
2021-08-25	NASDAQ	15041.9
2021-08-26	DJIA	35213.1
2021-08-26	SP500	4470.0
2021-08-26	NASDAQ	14945.8
2021-08-27	DJIA	35455.8
2021-08-27	SP500	4509.4
2021-08-27	NASDAQ	15129.5
2021-08-30	DJIA	35399.8
2021-08-30	SP500	4528.8
2021-08-30	NASDAQ	15265.9
2021-08-31	DJIA	35360.7
2021-08-31	SP500	4522.7
2021-08-31	NASDAQ	15259.2
2021-09-01	DJIA	35312.5
2021-09-01	SP500	4524.1
2021-09-01	NASDAQ	15309.4
2021-09-02	DJIA	35443.8
2021-09-02	SP500	4537.0
2021-09-02	NASDAQ	15331.2
2021-09-03	DJIA	35369.1
2021-09-03	SP500	4535.4
2021-09-03	NASDAQ	15363.5
2021-09-07	DJIA	35100.0
2021-09-07	SP500	4520.0
2021-09-07	NASDAQ	15374.3
2021-09-08	DJIA	35031.1
2021-09-08	SP500	4514.1
2021-09-08	NASDAQ	15286.6
2021-09-09	DJIA	34879.4
2021-09-09	SP500	4493.3
2021-09-09	NASDAQ	15248.2
2021-09-10	DJIA	34607.7
2021-09-10	SP500	4458.6
2021-09-10	NASDAQ	15115.5
2021-09-13	DJIA	34869.6
2021-09-13	SP500	4468.7
2021-09-13	NASDAQ	15105.6
2021-09-14	DJIA	34577.6
2021-09-14	SP500	4443.0
2021-09-14	NASDAQ	15037.8
2021-09-15	DJIA	34814.4
2021-09-15	SP500	4480.7
2021-09-15	NASDAQ	15161.5
2021-09-16	DJIA	34751.3
2021-09-16	SP500	4473.8
2021-09-16	NASDAQ	15181.9
2021-09-17	DJIA	34584.9
2021-09-17	SP500	4433.0
2021-09-17	NASDAQ	15044.0
2021-09-20	DJIA	33970.5
2021-09-20	SP500	4357.7
2021-09-20	NASDAQ	14713.9
2021-09-21	DJIA	33919.8
2021-09-21	SP500	4354.2
2021-09-21	NASDAQ	14746.4
2021-09-22	DJIA	34258.3
2021-09-22	SP500	4395.6
2021-09-22	NASDAQ	14896.8
2021-09-23	DJIA	34764.8
2021-09-23	SP500	4449.0
2021-09-23	NASDAQ	15052.2
2021-09-24	DJIA	34798.0
2021-09-24	SP500	4455.5
2021-09-24	NASDAQ	15047.7
2021-09-27	DJIA	34869.4
2021-09-27	SP500	4443.1
2021-09-27	NASDAQ	14970.0
2021-09-28	DJIA	34300.0
2021-09-28	SP500	4352.6
2021-09-28	NASDAQ	14546.7
2021-09-29	DJIA	34390.7
2021-09-29	SP500	4359.5
2021-09-29	NASDAQ	14512.4
2021-09-30	DJIA	33843.9
2021-09-30	SP500	4307.5
2021-09-30	NASDAQ	14448.6
2021-10-01	DJIA	34326.5
2021-10-01	SP500	4357.0
2021-10-01	NASDAQ	14566.7
2021-10-04	DJIA	34002.9
2021-10-04	SP500	4300.5
2021-10-04	NASDAQ	14255.5
2021-10-05	DJIA	34314.7
2021-10-05	SP500	4345.7
2021-10-05	NASDAQ	14433.8
2021-10-06	DJIA	34417.0
2021-10-06	SP500	4363.5
2021-10-06	NASDAQ	14501.9
2021-10-07	DJIA	34754.9
2021-10-07	SP500	4399.8
2021-10-07	NASDAQ	14654.0
2021-10-08	DJIA	34746.2
2021-10-08	SP500	4391.3
2021-10-08	NASDAQ	14579.5
2021-10-11	DJIA	34496.1
2021-10-11	SP500	4361.2
2021-10-11	NASDAQ	14486.2
2021-10-12	DJIA	34378.3
2021-10-12	SP500	4350.6
2021-10-12	NASDAQ	14465.9
2021-10-13	DJIA	34377.8
2021-10-13	SP500	4363.8
2021-10-13	NASDAQ	14571.6
2021-10-14	DJIA	34912.6
2021-10-14	SP500	4438.3
2021-10-14	NASDAQ	14823.4
2021-10-15	DJIA	35294.8
2021-10-15	SP500	4471.4
2021-10-15	NASDAQ	14897.3
2021-10-18	DJIA	35258.6
2021-10-18	SP500	4486.5
2021-10-18	NASDAQ	15021.8
2021-10-19	DJIA	35457.3
2021-10-19	SP500	4519.6
2021-10-19	NASDAQ	15129.1
2021-10-20	DJIA	35609.3
2021-10-20	SP500	4536.2
2021-10-20	NASDAQ	15121.7
2021-10-21	DJIA	35603.1
2021-10-21	SP500	4549.8
2021-10-21	NASDAQ	15215.7
2021-10-22	DJIA	35677.0
2021-10-22	SP500	4544.9
2021-10-22	NASDAQ	15090.2
2021-10-25	DJIA	35741.1
2021-10-25	SP500	4566.5
2021-10-25	NASDAQ	15226.7
2021-10-26	DJIA	35756.9
2021-10-26	SP500	4574.8
2021-10-26	NASDAQ	15235.7
2021-10-27	DJIA	35490.7
2021-10-27	SP500	4551.7
2021-10-27	NASDAQ	15235.8
2021-10-28	DJIA	35730.5
2021-10-28	SP500	4596.4
2021-10-28	NASDAQ	15448.1
2021-10-29	DJIA	35819.6
2021-10-29	SP500	4605.4
2021-10-29	NASDAQ	15498.4
2021-11-01	DJIA	35913.8
2021-11-01	SP500	4613.7
2021-11-01	NASDAQ	15595.9
2021-11-02	DJIA	36052.6
2021-11-02	SP500	4630.6
2021-11-02	NASDAQ	15649.6
2021-11-03	DJIA	36157.6
2021-11-03	SP500	4660.6
2021-11-03	NASDAQ	15811.6
2021-11-04	DJIA	36124.2
2021-11-04	SP500	4680.1
2021-11-04	NASDAQ	15940.3
2021-11-05	DJIA	36327.9
2021-11-05	SP500	4697.5
2021-11-05	NASDAQ	15971.6
2021-11-08	DJIA	36432.2
2021-11-08	SP500	4701.7
2021-11-08	NASDAQ	15982.4
2021-11-09	DJIA	36320.0
2021-11-09	SP500	4685.2
2021-11-09	NASDAQ	15886.5
2021-11-10	DJIA	36079.9
2021-11-10	SP500	4646.7
2021-11-10	NASDAQ	15622.7
2021-11-11	DJIA	35921.2
2021-11-11	SP500	4649.3
2021-11-11	NASDAQ	15704.3
2021-11-12	DJIA	36100.3
2021-11-12	SP500	4682.9
2021-11-12	NASDAQ	15861.0
2021-11-15	DJIA	36087.4
2021-11-15	SP500	4682.8
2021-11-15	NASDAQ	15853.8
2021-11-16	DJIA	36142.2
2021-11-16	SP500	4700.9
2021-11-16	NASDAQ	15973.9
2021-11-17	DJIA	35931.1
2021-11-17	SP500	4688.7
2021-11-17	NASDAQ	15921.6
2021-11-18	DJIA	35870.9
2021-11-18	SP500	4704.5
2021-11-18	NASDAQ	15993.7
2021-11-19	DJIA	35602.0
2021-11-19	SP500	4698.0
2021-11-19	NASDAQ	16057.4
2021-11-22	DJIA	35619.2
2021-11-22	SP500	4682.9
2021-11-22	NASDAQ	15854.8
2021-11-23	DJIA	35813.8
2021-11-23	SP500	4690.7
2021-11-23	NASDAQ	15775.1
2021-11-24	DJIA	35804.4
2021-11-24	SP500	4701.5
2021-11-24	NASDAQ	15845.2
2021-11-26	DJIA	34899.3
2021-11-26	SP500	4594.6
2021-11-26	NASDAQ	15491.7
2021-11-29	DJIA	35135.9
2021-11-29	SP500	4655.3
2021-11-29	NASDAQ	15782.8
2021-11-30	DJIA	34483.7
2021-11-30	SP500	4567.0
2021-11-30	NASDAQ	15537.7
2021-12-01	DJIA	34022.0
2021-12-01	SP500	4513.0
2021-12-01	NASDAQ	15254.0
